C:\Documents and Settings\WinTest\Desktop\shashika\Exp_01_2024_09_03\S01_1771_Day01.CSV


Created ,9/23/2008,8:35:14 PM
Exported,9/23/2008,8:42:08 PM

Channels
Disp,Load 1,Load 2,Load 3,DirCmd A,UserCalc1,UserCalc2,UserCalc3,UserCalc4,Axial cmd,Axial err,

Units
mm,N,N,N,V,V,V,V,V,mm,%,

Movers
Axial,

   
"Points","Elapsed Time ","Scan Time ","Disp  ","Load 1 ",
"      ","Sec          ","Sec       ","mm    ","N      ",
       1,       118.0690,      0.0000,  -1.531,   -0.496,
       2,       118.0790,      0.0100,  -1.530,   -0.495,
       3,       118.0890,      0.0200,  -1.531,   -0.494,
       4,       118.0990,      0.0300,  -1.531,   -0.496,
       5,       118.1090,      0.0400,  -1.530,   -0.496,
       6,       118.1190,      0.0500,  -1.530,   -0.496,
       7,       118.1290,      0.0600,  -1.530,   -0.496,
       8,       118.1390,      0.0700,  -1.530,   -0.496,
       9,       118.1490,      0.0800,  -1.530,   -0.495,
      10,       118.1590,      0.0900,  -1.530,   -0.495,
      11,       118.1690,      0.1000,  -1.530,   -0.496,
      12,       118.1790,      0.1100,  -1.530,   -0.495,
      13,       118.1890,      0.1200,  -1.530,   -0.496,
      14,       118.1990,      0.1300,  -1.530,   -0.496,
      15,       118.2090,      0.1400,  -1.530,   -0.496,
      16,       118.2190,      0.1500,  -1.530,   -0.496,
      17,       118.2290,      0.1600,  -1.530,   -0.495,
      18,       118.2390,      0.1700,  -1.530,   -0.496,
      19,       118.2490,      0.1800,  -1.530,   -0.498,
      20,       118.2590,      0.1900,  -1.530,   -0.498,
      21,       118.2690,      0.2000,  -1.530,   -0.496,
      22,       118.2790,      0.2100,  -1.530,   -0.497,
      23,       118.2890,      0.2200,  -1.530,   -0.496,
      24,       118.2990,      0.2300,  -1.530,   -0.497,
      25,       118.3090,      0.2400,  -1.530,   -0.496,
      26,       118.3190,      0.2500,  -1.530,   -0.498,
      27,       118.3290,      0.2600,  -1.530,   -0.497,
      28,       118.3390,      0.2700,  -1.531,   -0.497,
      29,       118.3490,      0.2800,  -1.530,   -0.497,
      30,       118.3590,      0.2900,  -1.530,   -0.498,
      31,       118.3690,      0.3000,  -1.530,   -0.499,
      32,       118.3790,      0.3100,  -1.530,   -0.498,
      33,       118.3890,      0.3200,  -1.530,   -0.499,
      34,       118.3990,      0.3300,  -1.530,   -0.499,
      35,       118.4090,      0.3400,  -1.530,   -0.500,
      36,       118.4190,      0.3500,  -1.530,   -0.499,
      37,       118.4290,      0.3600,  -1.530,   -0.499,
      38,       118.4390,      0.3700,  -1.530,   -0.498,
      39,       118.4490,      0.3800,  -1.530,   -0.499,
      40,       118.4590,      0.3900,  -1.530,   -0.498,
      41,       118.4690,      0.4000,  -1.530,   -0.500,
      42,       118.4790,      0.4100,  -1.530,   -0.499,
      43,       118.4890,      0.4200,  -1.530,   -0.499,
      44,       118.4990,      0.4300,  -1.530,   -0.500,
      45,       118.5090,      0.4400,  -1.530,   -0.500,
      46,       118.5190,      0.4500,  -1.530,   -0.499,
      47,       118.5290,      0.4600,  -1.530,   -0.500,
      48,       118.5390,      0.4700,  -1.530,   -0.501,
      49,       118.5490,      0.4800,  -1.530,   -0.501,
      50,       118.5590,      0.4900,  -1.530,   -0.501,
      51,       118.5690,      0.5000,  -1.530,   -0.501,
      52,       118.5790,      0.5100,  -1.530,   -0.501,
      53,       118.5890,      0.5200,  -1.530,   -0.501,
      54,       118.5990,      0.5300,  -1.530,   -0.503,
      55,       118.6090,      0.5400,  -1.530,   -0.504,
      56,       118.6190,      0.5500,  -1.530,   -0.507,
      57,       118.6290,      0.5600,  -1.530,   -0.506,
      58,       118.6390,      0.5700,  -1.530,   -0.507,
      59,       118.6490,      0.5800,  -1.530,   -0.511,
      60,       118.6590,      0.5900,  -1.530,   -0.512,
      61,       118.6690,      0.6000,  -1.530,   -0.512,
      62,       118.6790,      0.6100,  -1.530,   -0.511,
      63,       118.6890,      0.6200,  -1.530,   -0.511,
      64,       118.6990,      0.6300,  -1.530,   -0.509,
      65,       118.7090,      0.6400,  -1.530,   -0.509,
      66,       118.7190,      0.6500,  -1.530,   -0.506,
      67,       118.7290,      0.6600,  -1.530,   -0.506,
      68,       118.7390,      0.6700,  -1.530,   -0.505,
      69,       118.7490,      0.6800,  -1.530,   -0.505,
      70,       118.7590,      0.6900,  -1.530,   -0.504,
      71,       118.7690,      0.7000,  -1.530,   -0.504,
      72,       118.7790,      0.7100,  -1.530,   -0.504,
      73,       118.7890,      0.7200,  -1.531,   -0.503,
      74,       118.7990,      0.7300,  -1.530,   -0.503,
      75,       118.8090,      0.7400,  -1.530,   -0.503,
      76,       118.8190,      0.7500,  -1.530,   -0.503,
      77,       118.8290,      0.7600,  -1.530,   -0.503,
      78,       118.8390,      0.7700,  -1.529,   -0.501,
      79,       118.8490,      0.7800,  -1.530,   -0.501,
      80,       118.8590,      0.7900,  -1.530,   -0.503,
      81,       118.8690,      0.8000,  -1.530,   -0.500,
      82,       118.8790,      0.8100,  -1.530,   -0.501,
      83,       118.8890,      0.8200,  -1.529,   -0.501,
      84,       118.8990,      0.8300,  -1.530,   -0.503,
      85,       118.9090,      0.8400,  -1.530,   -0.500,
      86,       118.9190,      0.8500,  -1.530,   -0.501,
      87,       118.9290,      0.8600,  -1.529,   -0.500,
      88,       118.9390,      0.8700,  -1.529,   -0.498,
      89,       118.9490,      0.8800,  -1.529,   -0.498,
      90,       118.9590,      0.8900,  -1.529,   -0.499,
      91,       118.9690,      0.9000,  -1.530,   -0.499,
      92,       118.9790,      0.9100,  -1.529,   -0.498,
      93,       118.9890,      0.9200,  -1.530,   -0.497,
      94,       118.9990,      0.9300,  -1.530,   -0.498,
      95,       119.0090,      0.9400,  -1.529,   -0.500,
      96,       119.0190,      0.9500,  -1.529,   -0.498,
      97,       119.0290,      0.9600,  -1.529,   -0.499,
      98,       119.0390,      0.9700,  -1.529,   -0.498,
      99,       119.0490,      0.9800,  -1.529,   -0.497,
     100,       119.0590,      0.9900,  -1.529,   -0.499,
       1,       119.0690,      0.0000,  -1.529,   -0.497,
       2,       119.0790,      0.0100,  -1.529,   -0.498,
       3,       119.0890,      0.0200,  -1.529,   -0.497,
       4,       119.0990,      0.0300,  -1.529,   -0.498,
       5,       119.1090,      0.0400,  -1.528,   -0.496,
       6,       119.1190,      0.0500,  -1.529,   -0.498,
       7,       119.1290,      0.0600,  -1.530,   -0.499,
       8,       119.1390,      0.0700,  -1.528,   -0.498,
       9,       119.1490,      0.0800,  -1.529,   -0.497,
      10,       119.1590,      0.0900,  -1.529,   -0.498,
      11,       119.1690,      0.1000,  -1.528,   -0.498,
      12,       119.1790,      0.1100,  -1.529,   -0.497,
      13,       119.1890,      0.1200,  -1.529,   -0.497,
      14,       119.1990,      0.1300,  -1.529,   -0.497,
      15,       119.2090,      0.1400,  -1.529,   -0.497,
      16,       119.2190,      0.1500,  -1.528,   -0.498,
      17,       119.2290,      0.1600,  -1.528,   -0.498,
      18,       119.2390,      0.1700,  -1.529,   -0.498,
      19,       119.2490,      0.1800,  -1.529,   -0.498,
      20,       119.2590,      0.1900,  -1.528,   -0.498,
      21,       119.2690,      0.2000,  -1.529,   -0.499,
      22,       119.2790,      0.2100,  -1.529,   -0.498,
      23,       119.2890,      0.2200,  -1.528,   -0.499,
      24,       119.2990,      0.2300,  -1.528,   -0.496,
      25,       119.3090,      0.2400,  -1.528,   -0.498,
      26,       119.3190,      0.2500,  -1.529,   -0.497,
      27,       119.3290,      0.2600,  -1.529,   -0.497,
      28,       119.3390,      0.2700,  -1.529,   -0.500,
      29,       119.3490,      0.2800,  -1.529,   -0.499,
      30,       119.3590,      0.2900,  -1.529,   -0.498,
      31,       119.3690,      0.3000,  -1.528,   -0.499,
      32,       119.3790,      0.3100,  -1.529,   -0.500,
      33,       119.3890,      0.3200,  -1.528,   -0.498,
      34,       119.3990,      0.3300,  -1.529,   -0.499,
      35,       119.4090,      0.3400,  -1.528,   -0.499,
      36,       119.4190,      0.3500,  -1.529,   -0.498,
      37,       119.4290,      0.3600,  -1.528,   -0.497,
      38,       119.4390,      0.3700,  -1.528,   -0.499,
      39,       119.4490,      0.3800,  -1.528,   -0.500,
      40,       119.4590,      0.3900,  -1.529,   -0.497,
      41,       119.4690,      0.4000,  -1.528,   -0.499,
      42,       119.4790,      0.4100,  -1.529,   -0.499,
      43,       119.4890,      0.4200,  -1.529,   -0.499,
      44,       119.4990,      0.4300,  -1.528,   -0.499,
      45,       119.5090,      0.4400,  -1.528,   -0.496,
      46,       119.5190,      0.4500,  -1.528,   -0.499,
      47,       119.5290,      0.4600,  -1.528,   -0.499,
      48,       119.5390,      0.4700,  -1.529,   -0.499,
      49,       119.5490,      0.4800,  -1.529,   -0.499,
      50,       119.5590,      0.4900,  -1.528,   -0.499,
      51,       119.5690,      0.5000,  -1.529,   -0.499,
      52,       119.5790,      0.5100,  -1.529,   -0.499,
      53,       119.5890,      0.5200,  -1.528,   -0.499,
      54,       119.5990,      0.5300,  -1.528,   -0.501,
      55,       119.6090,      0.5400,  -1.528,   -0.499,
      56,       119.6190,      0.5500,  -1.529,   -0.501,
      57,       119.6290,      0.5600,  -1.528,   -0.500,
      58,       119.6390,      0.5700,  -1.528,   -0.500,
      59,       119.6490,      0.5800,  -1.528,   -0.499,
      60,       119.6590,      0.5900,  -1.529,   -0.500,
      61,       119.6690,      0.6000,  -1.528,   -0.499,
      62,       119.6790,      0.6100,  -1.529,   -0.497,
      63,       119.6890,      0.6200,  -1.529,   -0.500,
      64,       119.6990,      0.6300,  -1.529,   -0.499,
      65,       119.7090,      0.6400,  -1.529,   -0.500,
      66,       119.7190,      0.6500,  -1.529,   -0.499,
      67,       119.7290,      0.6600,  -1.528,   -0.499,
      68,       119.7390,      0.6700,  -1.528,   -0.501,
      69,       119.7490,      0.6800,  -1.529,   -0.499,
      70,       119.7590,      0.6900,  -1.529,   -0.500,
      71,       119.7690,      0.7000,  -1.528,   -0.501,
      72,       119.7790,      0.7100,  -1.528,   -0.503,
      73,       119.7890,      0.7200,  -1.528,   -0.501,
      74,       119.7990,      0.7300,  -1.528,   -0.501,
      75,       119.8090,      0.7400,  -1.528,   -0.504,
      76,       119.8190,      0.7500,  -1.528,   -0.505,
      77,       119.8290,      0.7600,  -1.529,   -0.505,
      78,       119.8390,      0.7700,  -1.529,   -0.507,
      79,       119.8490,      0.7800,  -1.529,   -0.508,
      80,       119.8590,      0.7900,  -1.528,   -0.510,
      81,       119.8690,      0.8000,  -1.528,   -0.511,
      82,       119.8790,      0.8100,  -1.529,   -0.510,
      83,       119.8890,      0.8200,  -1.528,   -0.508,
      84,       119.8990,      0.8300,  -1.528,   -0.507,
      85,       119.9090,      0.8400,  -1.528,   -0.507,
      86,       119.9190,      0.8500,  -1.529,   -0.507,
      87,       119.9290,      0.8600,  -1.528,   -0.505,
      88,       119.9390,      0.8700,  -1.528,   -0.504,
      89,       119.9490,      0.8800,  -1.528,   -0.503,
      90,       119.9590,      0.8900,  -1.528,   -0.501,
      91,       119.9690,      0.9000,  -1.528,   -0.503,
      92,       119.9790,      0.9100,  -1.528,   -0.503,
      93,       119.9890,      0.9200,  -1.528,   -0.503,
      94,       119.9990,      0.9300,  -1.528,   -0.501,
      95,       120.0090,      0.9400,  -1.528,   -0.501,
      96,       120.0190,      0.9500,  -1.527,   -0.501,
      97,       120.0290,      0.9600,  -1.528,   -0.501,
      98,       120.0390,      0.9700,  -1.528,   -0.501,
      99,       120.0490,      0.9800,  -1.528,   -0.499,
     100,       120.0590,      0.9900,  -1.528,   -0.500,
       1,       120.0690,      0.0000,  -1.528,   -0.500,
   
       1,       120.0720,      0.0000,  -1.528,   -0.500,
       2,       120.0820,      0.0100,  -1.541,   -0.608,
       3,       120.0920,      0.0200,  -1.919,   -3.411,
       4,       120.1020,      0.0300,  -2.276,   -5.757,
       5,       120.1120,      0.0400,  -2.396,   -7.344,
       6,       120.1220,      0.0500,  -2.489,   -7.570,
       7,       120.1320,      0.0600,  -2.557,   -9.126,
       8,       120.1420,      0.0700,  -2.555,   -8.474,
       9,       120.1520,      0.0800,  -2.570,   -8.666,
      10,       120.1620,      0.0900,  -2.529,   -7.303,
      11,       120.1720,      0.1000,  -2.364,   -4.505,
      12,       120.1820,      0.1100,  -2.176,   -2.517,
      13,       120.1920,      0.1200,  -2.009,   -1.736,
      14,       120.2020,      0.1300,  -1.964,   -1.553,
      15,       120.2120,      0.1400,  -1.810,   -0.879,
      16,       120.2220,      0.1500,  -1.795,   -1.011,
      17,       120.2320,      0.1600,  -1.767,   -0.856,
      18,       120.2420,      0.1700,  -1.704,   -0.663,
      19,       120.2520,      0.1800,  -1.694,   -0.723,
      20,       120.2620,      0.1900,  -1.679,   -0.664,
      21,       120.2720,      0.2000,  -1.650,   -0.585,
      22,       120.2820,      0.2100,  -1.641,   -0.600,
      23,       120.2920,      0.2200,  -1.633,   -0.582,
      24,       120.3020,      0.2300,  -1.619,   -0.543,
      25,       120.3120,      0.2400,  -1.611,   -0.545,
      26,       120.3220,      0.2500,  -1.608,   -0.546,
      27,       120.3320,      0.2600,  -1.602,   -0.536,
      28,       120.3420,      0.2700,  -1.598,   -0.531,
      29,       120.3520,      0.2800,  -1.594,   -0.523,
      30,       120.3620,      0.2900,  -1.590,   -0.523,
      31,       120.3720,      0.3000,  -1.587,   -0.520,
      32,       120.3820,      0.3100,  -1.585,   -0.516,
      33,       120.3920,      0.3200,  -1.583,   -0.514,
      34,       120.4020,      0.3300,  -1.581,   -0.512,
      35,       120.4120,      0.3400,  -1.579,   -0.512,
      36,       120.4220,      0.3500,  -1.578,   -0.511,
      37,       120.4320,      0.3600,  -1.576,   -0.509,
      38,       120.4420,      0.3700,  -1.575,   -0.510,
      39,       120.4520,      0.3800,  -1.574,   -0.509,
      40,       120.4620,      0.3900,  -1.573,   -0.509,
      41,       120.4720,      0.4000,  -1.572,   -0.507,
      42,       120.4820,      0.4100,  -1.571,   -0.506,
      43,       120.4920,      0.4200,  -1.570,   -0.507,
      44,       120.5020,      0.4300,  -1.569,   -0.507,
      45,       120.5120,      0.4400,  -1.568,   -0.507,
      46,       120.5220,      0.4500,  -1.567,   -0.505,
      47,       120.5320,      0.4600,  -1.567,   -0.505,
      48,       120.5420,      0.4700,  -1.567,   -0.506,
      49,       120.5520,      0.4800,  -1.566,   -0.505,
      50,       120.5620,      0.4900,  -1.565,   -0.505,
      51,       120.5720,      0.5000,  -1.565,   -0.504,
      52,       120.5820,      0.5100,  -1.564,   -0.504,
      53,       120.5920,      0.5200,  -1.563,   -0.501,
      54,       120.6020,      0.5300,  -1.563,   -0.504,
      55,       120.6120,      0.5400,  -1.562,   -0.503,
      56,       120.6220,      0.5500,  -1.562,   -0.503,
      57,       120.6320,      0.5600,  -1.561,   -0.503,
      58,       120.6420,      0.5700,  -1.561,   -0.503,
      59,       120.6520,      0.5800,  -1.561,   -0.501,
      60,       120.6620,      0.5900,  -1.560,   -0.501,
      61,       120.6720,      0.6000,  -1.560,   -0.503,
      62,       120.6820,      0.6100,  -1.560,   -0.503,
      63,       120.6920,      0.6200,  -1.559,   -0.503,
      64,       120.7020,      0.6300,  -1.559,   -0.501,
      65,       120.7120,      0.6400,  -1.559,   -0.503,
      66,       120.7220,      0.6500,  -1.559,   -0.503,
      67,       120.7320,      0.6600,  -1.558,   -0.503,
      68,       120.7420,      0.6700,  -1.559,   -0.501,
      69,       120.7520,      0.6800,  -1.558,   -0.503,
      70,       120.7620,      0.6900,  -1.558,   -0.503,
      71,       120.7720,      0.7000,  -1.558,   -0.504,
      72,       120.7820,      0.7100,  -1.557,   -0.503,
      73,       120.7920,      0.7200,  -1.556,   -0.505,
      74,       120.8020,      0.7300,  -1.556,   -0.505,
      75,       120.8120,      0.7400,  -1.556,   -0.505,
      76,       120.8220,      0.7500,  -1.555,   -0.507,
      77,       120.8320,      0.7600,  -1.555,   -0.507,
      78,       120.8420,      0.7700,  -1.554,   -0.507,
      79,       120.8520,      0.7800,  -1.553,   -0.506,
      80,       120.8620,      0.7900,  -1.553,   -0.505,
      81,       120.8720,      0.8000,  -1.552,   -0.505,
      82,       120.8820,      0.8100,  -1.551,   -0.505,
      83,       120.8920,      0.8200,  -1.551,   -0.505,
      84,       120.9020,      0.8300,  -1.550,   -0.503,
      85,       120.9120,      0.8400,  -1.549,   -0.500,
